"year","mon","day","dow","hour","chr","cday","date","datetime"
2018,1,1,6,0,1,1,"20180101","2018010100"
2018,1,1,6,1,2,1,"20180101","2018010101"
2018,1,1,6,2,3,1,"20180101","2018010102"
2018,1,1,6,3,4,1,"20180101","2018010103"
2018,1,1,6,4,5,1,"20180101","2018010104"
2018,1,1,6,5,6,1,"20180101","2018010105"
2018,1,1,6,6,7,1,"20180101","2018010106"
2018,1,1,6,7,8,1,"20180101","2018010107"
2018,1,1,6,8,9,1,"20180101","2018010108"
2018,1,1,6,9,10,1,"20180101","2018010109"
2018,1,1,6,10,11,1,"20180101","2018010110"
2018,1,1,6,11,12,1,"20180101","2018010111"
2018,1,1,6,12,13,1,"20180101","2018010112"
2018,1,1,6,13,14,1,"20180101","2018010113"
2018,1,1,6,14,15,1,"20180101","2018010114"
2018,1,1,6,15,16,1,"20180101","2018010115"
2018,1,1,6,16,17,1,"20180101","2018010116"
2018,1,1,6,17,18,1,"20180101","2018010117"
2018,1,1,6,18,19,1,"20180101","2018010118"
2018,1,1,6,19,20,1,"20180101","2018010119"
2018,1,1,6,20,21,1,"20180101","2018010120"
2018,1,1,6,21,22,1,"20180101","2018010121"
2018,1,1,6,22,23,1,"20180101","2018010122"
2018,1,1,6,23,24,1,"20180101","2018010123"
2018,1,2,7,0,25,2,"20180102","2018010200"
2018,1,2,7,1,26,2,"20180102","2018010201"
2018,1,2,7,2,27,2,"20180102","2018010202"
2018,1,2,7,3,28,2,"20180102","2018010203"
2018,1,2,7,4,29,2,"20180102","2018010204"
2018,1,2,7,5,30,2,"20180102","2018010205"
2018,1,2,7,6,31,2,"20180102","2018010206"
2018,1,2,7,7,32,2,"20180102","2018010207"
2018,1,2,7,8,33,2,"20180102","2018010208"
2018,1,2,7,9,34,2,"20180102","2018010209"
2018,1,2,7,10,35,2,"20180102","2018010210"
2018,1,2,7,11,36,2,"20180102","2018010211"
2018,1,2,7,12,37,2,"20180102","2018010212"
2018,1,2,7,13,38,2,"20180102","2018010213"
2018,1,2,7,14,39,2,"20180102","2018010214"
2018,1,2,7,15,40,2,"20180102","2018010215"
2018,1,2,7,16,41,2,"20180102","2018010216"
2018,1,2,7,17,42,2,"20180102","2018010217"
2018,1,2,7,18,43,2,"20180102","2018010218"
2018,1,2,7,19,44,2,"20180102","2018010219"
2018,1,2,7,20,45,2,"20180102","2018010220"
2018,1,2,7,21,46,2,"20180102","2018010221"
2018,1,2,7,22,47,2,"20180102","2018010222"
2018,1,2,7,23,48,2,"20180102","2018010223"
2018,1,3,1,0,49,3,"20180103","2018010300"
2018,1,3,1,1,50,3,"20180103","2018010301"
2018,1,3,1,2,51,3,"20180103","2018010302"
2018,1,3,1,3,52,3,"20180103","2018010303"
2018,1,3,1,4,53,3,"20180103","2018010304"
2018,1,3,1,5,54,3,"20180103","2018010305"
2018,1,3,1,6,55,3,"20180103","2018010306"
2018,1,3,1,7,56,3,"20180103","2018010307"
2018,1,3,1,8,57,3,"20180103","2018010308"
2018,1,3,1,9,58,3,"20180103","2018010309"
2018,1,3,1,10,59,3,"20180103","2018010310"
2018,1,3,1,11,60,3,"20180103","2018010311"
2018,1,3,1,12,61,3,"20180103","2018010312"
2018,1,3,1,13,62,3,"20180103","2018010313"
2018,1,3,1,14,63,3,"20180103","2018010314"
2018,1,3,1,15,64,3,"20180103","2018010315"
2018,1,3,1,16,65,3,"20180103","2018010316"
2018,1,3,1,17,66,3,"20180103","2018010317"
2018,1,3,1,18,67,3,"20180103","2018010318"
2018,1,3,1,19,68,3,"20180103","2018010319"
2018,1,3,1,20,69,3,"20180103","2018010320"
2018,1,3,1,21,70,3,"20180103","2018010321"
2018,1,3,1,22,71,3,"20180103","2018010322"
2018,1,3,1,23,72,3,"20180103","2018010323"
2018,1,4,2,0,73,4,"20180104","2018010400"
2018,1,4,2,1,74,4,"20180104","2018010401"
2018,1,4,2,2,75,4,"20180104","2018010402"
2018,1,4,2,3,76,4,"20180104","2018010403"
2018,1,4,2,4,77,4,"20180104","2018010404"
2018,1,4,2,5,78,4,"20180104","2018010405"
2018,1,4,2,6,79,4,"20180104","2018010406"
2018,1,4,2,7,80,4,"20180104","2018010407"
2018,1,4,2,8,81,4,"20180104","2018010408"
2018,1,4,2,9,82,4,"20180104","2018010409"
2018,1,4,2,10,83,4,"20180104","2018010410"
2018,1,4,2,11,84,4,"20180104","2018010411"
2018,1,4,2,12,85,4,"20180104","2018010412"
2018,1,4,2,13,86,4,"20180104","2018010413"
2018,1,4,2,14,87,4,"20180104","2018010414"
2018,1,4,2,15,88,4,"20180104","2018010415"
2018,1,4,2,16,89,4,"20180104","2018010416"
2018,1,4,2,17,90,4,"20180104","2018010417"
2018,1,4,2,18,91,4,"20180104","2018010418"
2018,1,4,2,19,92,4,"20180104","2018010419"
2018,1,4,2,20,93,4,"20180104","2018010420"
2018,1,4,2,21,94,4,"20180104","2018010421"
2018,1,4,2,22,95,4,"20180104","2018010422"
2018,1,4,2,23,96,4,"20180104","2018010423"
2018,1,5,3,0,97,5,"20180105","2018010500"
2018,1,5,3,1,98,5,"20180105","2018010501"
2018,1,5,3,2,99,5,"20180105","2018010502"
2018,1,5,3,3,100,5,"20180105","2018010503"
2018,1,5,3,4,101,5,"20180105","2018010504"
2018,1,5,3,5,102,5,"20180105","2018010505"
2018,1,5,3,6,103,5,"20180105","2018010506"
2018,1,5,3,7,104,5,"20180105","2018010507"
2018,1,5,3,8,105,5,"20180105","2018010508"
2018,1,5,3,9,106,5,"20180105","2018010509"
2018,1,5,3,10,107,5,"20180105","2018010510"
2018,1,5,3,11,108,5,"20180105","2018010511"
2018,1,5,3,12,109,5,"20180105","2018010512"
2018,1,5,3,13,110,5,"20180105","2018010513"
2018,1,5,3,14,111,5,"20180105","2018010514"
2018,1,5,3,15,112,5,"20180105","2018010515"
2018,1,5,3,16,113,5,"20180105","2018010516"
2018,1,5,3,17,114,5,"20180105","2018010517"
2018,1,5,3,18,115,5,"20180105","2018010518"
2018,1,5,3,19,116,5,"20180105","2018010519"
2018,1,5,3,20,117,5,"20180105","2018010520"
2018,1,5,3,21,118,5,"20180105","2018010521"
2018,1,5,3,22,119,5,"20180105","2018010522"
2018,1,5,3,23,120,5,"20180105","2018010523"
2018,1,6,4,0,121,6,"20180106","2018010600"
2018,1,6,4,1,122,6,"20180106","2018010601"
2018,1,6,4,2,123,6,"20180106","2018010602"
2018,1,6,4,3,124,6,"20180106","2018010603"
2018,1,6,4,4,125,6,"20180106","2018010604"
2018,1,6,4,5,126,6,"20180106","2018010605"
2018,1,6,4,6,127,6,"20180106","2018010606"
2018,1,6,4,7,128,6,"20180106","2018010607"
2018,1,6,4,8,129,6,"20180106","2018010608"
2018,1,6,4,9,130,6,"20180106","2018010609"
2018,1,6,4,10,131,6,"20180106","2018010610"
2018,1,6,4,11,132,6,"20180106","2018010611"
2018,1,6,4,12,133,6,"20180106","2018010612"
2018,1,6,4,13,134,6,"20180106","2018010613"
2018,1,6,4,14,135,6,"20180106","2018010614"
2018,1,6,4,15,136,6,"20180106","2018010615"
2018,1,6,4,16,137,6,"20180106","2018010616"
2018,1,6,4,17,138,6,"20180106","2018010617"
2018,1,6,4,18,139,6,"20180106","2018010618"
2018,1,6,4,19,140,6,"20180106","2018010619"
2018,1,6,4,20,141,6,"20180106","2018010620"
2018,1,6,4,21,142,6,"20180106","2018010621"
2018,1,6,4,22,143,6,"20180106","2018010622"
2018,1,6,4,23,144,6,"20180106","2018010623"
2018,1,7,5,0,145,7,"20180107","2018010700"
2018,1,7,5,1,146,7,"20180107","2018010701"
2018,1,7,5,2,147,7,"20180107","2018010702"
2018,1,7,5,3,148,7,"20180107","2018010703"
2018,1,7,5,4,149,7,"20180107","2018010704"
2018,1,7,5,5,150,7,"20180107","2018010705"
2018,1,7,5,6,151,7,"20180107","2018010706"
2018,1,7,5,7,152,7,"20180107","2018010707"
2018,1,7,5,8,153,7,"20180107","2018010708"
2018,1,7,5,9,154,7,"20180107","2018010709"
2018,1,7,5,10,155,7,"20180107","2018010710"
2018,1,7,5,11,156,7,"20180107","2018010711"
2018,1,7,5,12,157,7,"20180107","2018010712"
2018,1,7,5,13,158,7,"20180107","2018010713"
2018,1,7,5,14,159,7,"20180107","2018010714"
2018,1,7,5,15,160,7,"20180107","2018010715"
2018,1,7,5,16,161,7,"20180107","2018010716"
2018,1,7,5,17,162,7,"20180107","2018010717"
2018,1,7,5,18,163,7,"20180107","2018010718"
2018,1,7,5,19,164,7,"20180107","2018010719"
2018,1,7,5,20,165,7,"20180107","2018010720"
2018,1,7,5,21,166,7,"20180107","2018010721"
2018,1,7,5,22,167,7,"20180107","2018010722"
2018,1,7,5,23,168,7,"20180107","2018010723"
2018,1,8,6,0,169,8,"20180108","2018010800"
2018,1,8,6,1,170,8,"20180108","2018010801"
2018,1,8,6,2,171,8,"20180108","2018010802"
2018,1,8,6,3,172,8,"20180108","2018010803"
2018,1,8,6,4,173,8,"20180108","2018010804"
2018,1,8,6,5,174,8,"20180108","2018010805"
2018,1,8,6,6,175,8,"20180108","2018010806"
2018,1,8,6,7,176,8,"20180108","2018010807"
2018,1,8,6,8,177,8,"20180108","2018010808"
2018,1,8,6,9,178,8,"20180108","2018010809"
2018,1,8,6,10,179,8,"20180108","2018010810"
2018,1,8,6,11,180,8,"20180108","2018010811"
2018,1,8,6,12,181,8,"20180108","2018010812"
2018,1,8,6,13,182,8,"20180108","2018010813"
2018,1,8,6,14,183,8,"20180108","2018010814"
2018,1,8,6,15,184,8,"20180108","2018010815"
2018,1,8,6,16,185,8,"20180108","2018010816"
2018,1,8,6,17,186,8,"20180108","2018010817"
2018,1,8,6,18,187,8,"20180108","2018010818"
2018,1,8,6,19,188,8,"20180108","2018010819"
2018,1,8,6,20,189,8,"20180108","2018010820"
2018,1,8,6,21,190,8,"20180108","2018010821"
2018,1,8,6,22,191,8,"20180108","2018010822"
2018,1,8,6,23,192,8,"20180108","2018010823"
2018,1,9,7,0,193,9,"20180109","2018010900"
2018,1,9,7,1,194,9,"20180109","2018010901"
2018,1,9,7,2,195,9,"20180109","2018010902"
2018,1,9,7,3,196,9,"20180109","2018010903"
2018,1,9,7,4,197,9,"20180109","2018010904"
2018,1,9,7,5,198,9,"20180109","2018010905"
2018,1,9,7,6,199,9,"20180109","2018010906"
2018,1,9,7,7,200,9,"20180109","2018010907"
2018,1,9,7,8,201,9,"20180109","2018010908"
2018,1,9,7,9,202,9,"20180109","2018010909"
2018,1,9,7,10,203,9,"20180109","2018010910"
2018,1,9,7,11,204,9,"20180109","2018010911"
2018,1,9,7,12,205,9,"20180109","2018010912"
2018,1,9,7,13,206,9,"20180109","2018010913"
2018,1,9,7,14,207,9,"20180109","2018010914"
2018,1,9,7,15,208,9,"20180109","2018010915"
2018,1,9,7,16,209,9,"20180109","2018010916"
2018,1,9,7,17,210,9,"20180109","2018010917"
2018,1,9,7,18,211,9,"20180109","2018010918"
2018,1,9,7,19,212,9,"20180109","2018010919"
2018,1,9,7,20,213,9,"20180109","2018010920"
2018,1,9,7,21,214,9,"20180109","2018010921"
2018,1,9,7,22,215,9,"20180109","2018010922"
2018,1,9,7,23,216,9,"20180109","2018010923"
2018,1,10,1,0,217,10,"20180110","2018011000"
2018,1,10,1,1,218,10,"20180110","2018011001"
2018,1,10,1,2,219,10,"20180110","2018011002"
2018,1,10,1,3,220,10,"20180110","2018011003"
2018,1,10,1,4,221,10,"20180110","2018011004"
2018,1,10,1,5,222,10,"20180110","2018011005"
2018,1,10,1,6,223,10,"20180110","2018011006"
2018,1,10,1,7,224,10,"20180110","2018011007"
2018,1,10,1,8,225,10,"20180110","2018011008"
2018,1,10,1,9,226,10,"20180110","2018011009"
2018,1,10,1,10,227,10,"20180110","2018011010"
2018,1,10,1,11,228,10,"20180110","2018011011"
2018,1,10,1,12,229,10,"20180110","2018011012"
2018,1,10,1,13,230,10,"20180110","2018011013"
2018,1,10,1,14,231,10,"20180110","2018011014"
2018,1,10,1,15,232,10,"20180110","2018011015"
2018,1,10,1,16,233,10,"20180110","2018011016"
2018,1,10,1,17,234,10,"20180110","2018011017"
2018,1,10,1,18,235,10,"20180110","2018011018"
2018,1,10,1,19,236,10,"20180110","2018011019"
2018,1,10,1,20,237,10,"20180110","2018011020"
2018,1,10,1,21,238,10,"20180110","2018011021"
2018,1,10,1,22,239,10,"20180110","2018011022"
2018,1,10,1,23,240,10,"20180110","2018011023"
2018,1,11,2,0,241,11,"20180111","2018011100"
2018,1,11,2,1,242,11,"20180111","2018011101"
2018,1,11,2,2,243,11,"20180111","2018011102"
2018,1,11,2,3,244,11,"20180111","2018011103"
2018,1,11,2,4,245,11,"20180111","2018011104"
2018,1,11,2,5,246,11,"20180111","2018011105"
2018,1,11,2,6,247,11,"20180111","2018011106"
2018,1,11,2,7,248,11,"20180111","2018011107"
2018,1,11,2,8,249,11,"20180111","2018011108"
2018,1,11,2,9,250,11,"20180111","2018011109"
2018,1,11,2,10,251,11,"20180111","2018011110"
2018,1,11,2,11,252,11,"20180111","2018011111"
2018,1,11,2,12,253,11,"20180111","2018011112"
2018,1,11,2,13,254,11,"20180111","2018011113"
2018,1,11,2,14,255,11,"20180111","2018011114"
2018,1,11,2,15,256,11,"20180111","2018011115"
2018,1,11,2,16,257,11,"20180111","2018011116"
2018,1,11,2,17,258,11,"20180111","2018011117"
2018,1,11,2,18,259,11,"20180111","2018011118"
2018,1,11,2,19,260,11,"20180111","2018011119"
2018,1,11,2,20,261,11,"20180111","2018011120"
2018,1,11,2,21,262,11,"20180111","2018011121"
2018,1,11,2,22,263,11,"20180111","2018011122"
2018,1,11,2,23,264,11,"20180111","2018011123"
2018,1,12,3,0,265,12,"20180112","2018011200"
2018,1,12,3,1,266,12,"20180112","2018011201"
2018,1,12,3,2,267,12,"20180112","2018011202"
2018,1,12,3,3,268,12,"20180112","2018011203"
2018,1,12,3,4,269,12,"20180112","2018011204"
2018,1,12,3,5,270,12,"20180112","2018011205"
2018,1,12,3,6,271,12,"20180112","2018011206"
2018,1,12,3,7,272,12,"20180112","2018011207"
2018,1,12,3,8,273,12,"20180112","2018011208"
2018,1,12,3,9,274,12,"20180112","2018011209"
2018,1,12,3,10,275,12,"20180112","2018011210"
2018,1,12,3,11,276,12,"20180112","2018011211"
2018,1,12,3,12,277,12,"20180112","2018011212"
2018,1,12,3,13,278,12,"20180112","2018011213"
2018,1,12,3,14,279,12,"20180112","2018011214"
2018,1,12,3,15,280,12,"20180112","2018011215"
2018,1,12,3,16,281,12,"20180112","2018011216"
2018,1,12,3,17,282,12,"20180112","2018011217"
2018,1,12,3,18,283,12,"20180112","2018011218"
2018,1,12,3,19,284,12,"20180112","2018011219"
2018,1,12,3,20,285,12,"20180112","2018011220"
2018,1,12,3,21,286,12,"20180112","2018011221"
2018,1,12,3,22,287,12,"20180112","2018011222"
2018,1,12,3,23,288,12,"20180112","2018011223"
2018,1,13,4,0,289,13,"20180113","2018011300"
2018,1,13,4,1,290,13,"20180113","2018011301"
2018,1,13,4,2,291,13,"20180113","2018011302"
2018,1,13,4,3,292,13,"20180113","2018011303"
2018,1,13,4,4,293,13,"20180113","2018011304"
2018,1,13,4,5,294,13,"20180113","2018011305"
2018,1,13,4,6,295,13,"20180113","2018011306"
2018,1,13,4,7,296,13,"20180113","2018011307"
2018,1,13,4,8,297,13,"20180113","2018011308"
2018,1,13,4,9,298,13,"20180113","2018011309"
2018,1,13,4,10,299,13,"20180113","2018011310"
2018,1,13,4,11,300,13,"20180113","2018011311"
2018,1,13,4,12,301,13,"20180113","2018011312"
2018,1,13,4,13,302,13,"20180113","2018011313"
2018,1,13,4,14,303,13,"20180113","2018011314"
2018,1,13,4,15,304,13,"20180113","2018011315"
2018,1,13,4,16,305,13,"20180113","2018011316"
2018,1,13,4,17,306,13,"20180113","2018011317"
2018,1,13,4,18,307,13,"20180113","2018011318"
2018,1,13,4,19,308,13,"20180113","2018011319"
2018,1,13,4,20,309,13,"20180113","2018011320"
2018,1,13,4,21,310,13,"20180113","2018011321"
2018,1,13,4,22,311,13,"20180113","2018011322"
2018,1,13,4,23,312,13,"20180113","2018011323"
2018,1,14,5,0,313,14,"20180114","2018011400"
2018,1,14,5,1,314,14,"20180114","2018011401"
2018,1,14,5,2,315,14,"20180114","2018011402"
2018,1,14,5,3,316,14,"20180114","2018011403"
2018,1,14,5,4,317,14,"20180114","2018011404"
2018,1,14,5,5,318,14,"20180114","2018011405"
2018,1,14,5,6,319,14,"20180114","2018011406"
2018,1,14,5,7,320,14,"20180114","2018011407"
2018,1,14,5,8,321,14,"20180114","2018011408"
2018,1,14,5,9,322,14,"20180114","2018011409"
2018,1,14,5,10,323,14,"20180114","2018011410"
2018,1,14,5,11,324,14,"20180114","2018011411"
2018,1,14,5,12,325,14,"20180114","2018011412"
2018,1,14,5,13,326,14,"20180114","2018011413"
2018,1,14,5,14,327,14,"20180114","2018011414"
2018,1,14,5,15,328,14,"20180114","2018011415"
2018,1,14,5,16,329,14,"20180114","2018011416"
2018,1,14,5,17,330,14,"20180114","2018011417"
2018,1,14,5,18,331,14,"20180114","2018011418"
2018,1,14,5,19,332,14,"20180114","2018011419"
2018,1,14,5,20,333,14,"20180114","2018011420"
2018,1,14,5,21,334,14,"20180114","2018011421"
2018,1,14,5,22,335,14,"20180114","2018011422"
2018,1,14,5,23,336,14,"20180114","2018011423"
2018,1,15,6,0,337,15,"20180115","2018011500"
2018,1,15,6,1,338,15,"20180115","2018011501"
2018,1,15,6,2,339,15,"20180115","2018011502"
2018,1,15,6,3,340,15,"20180115","2018011503"
2018,1,15,6,4,341,15,"20180115","2018011504"
2018,1,15,6,5,342,15,"20180115","2018011505"
2018,1,15,6,6,343,15,"20180115","2018011506"
2018,1,15,6,7,344,15,"20180115","2018011507"
2018,1,15,6,8,345,15,"20180115","2018011508"
2018,1,15,6,9,346,15,"20180115","2018011509"
2018,1,15,6,10,347,15,"20180115","2018011510"
2018,1,15,6,11,348,15,"20180115","2018011511"
2018,1,15,6,12,349,15,"20180115","2018011512"
2018,1,15,6,13,350,15,"20180115","2018011513"
2018,1,15,6,14,351,15,"20180115","2018011514"
2018,1,15,6,15,352,15,"20180115","2018011515"
2018,1,15,6,16,353,15,"20180115","2018011516"
2018,1,15,6,17,354,15,"20180115","2018011517"
2018,1,15,6,18,355,15,"20180115","2018011518"
2018,1,15,6,19,356,15,"20180115","2018011519"
2018,1,15,6,20,357,15,"20180115","2018011520"
2018,1,15,6,21,358,15,"20180115","2018011521"
2018,1,15,6,22,359,15,"20180115","2018011522"
2018,1,15,6,23,360,15,"20180115","2018011523"
2018,1,16,7,0,361,16,"20180116","2018011600"
2018,1,16,7,1,362,16,"20180116","2018011601"
2018,1,16,7,2,363,16,"20180116","2018011602"
2018,1,16,7,3,364,16,"20180116","2018011603"
2018,1,16,7,4,365,16,"20180116","2018011604"
2018,1,16,7,5,366,16,"20180116","2018011605"
2018,1,16,7,6,367,16,"20180116","2018011606"
2018,1,16,7,7,368,16,"20180116","2018011607"
2018,1,16,7,8,369,16,"20180116","2018011608"
2018,1,16,7,9,370,16,"20180116","2018011609"
2018,1,16,7,10,371,16,"20180116","2018011610"
2018,1,16,7,11,372,16,"20180116","2018011611"
2018,1,16,7,12,373,16,"20180116","2018011612"
2018,1,16,7,13,374,16,"20180116","2018011613"
2018,1,16,7,14,375,16,"20180116","2018011614"
2018,1,16,7,15,376,16,"20180116","2018011615"
2018,1,16,7,16,377,16,"20180116","2018011616"
2018,1,16,7,17,378,16,"20180116","2018011617"
2018,1,16,7,18,379,16,"20180116","2018011618"
2018,1,16,7,19,380,16,"20180116","2018011619"
2018,1,16,7,20,381,16,"20180116","2018011620"
2018,1,16,7,21,382,16,"20180116","2018011621"
2018,1,16,7,22,383,16,"20180116","2018011622"
2018,1,16,7,23,384,16,"20180116","2018011623"
2018,1,17,1,0,385,17,"20180117","2018011700"
2018,1,17,1,1,386,17,"20180117","2018011701"
2018,1,17,1,2,387,17,"20180117","2018011702"
2018,1,17,1,3,388,17,"20180117","2018011703"
2018,1,17,1,4,389,17,"20180117","2018011704"
2018,1,17,1,5,390,17,"20180117","2018011705"
2018,1,17,1,6,391,17,"20180117","2018011706"
2018,1,17,1,7,392,17,"20180117","2018011707"
2018,1,17,1,8,393,17,"20180117","2018011708"
2018,1,17,1,9,394,17,"20180117","2018011709"
2018,1,17,1,10,395,17,"20180117","2018011710"
2018,1,17,1,11,396,17,"20180117","2018011711"
2018,1,17,1,12,397,17,"20180117","2018011712"
2018,1,17,1,13,398,17,"20180117","2018011713"
2018,1,17,1,14,399,17,"20180117","2018011714"
2018,1,17,1,15,400,17,"20180117","2018011715"
2018,1,17,1,16,401,17,"20180117","2018011716"
2018,1,17,1,17,402,17,"20180117","2018011717"
2018,1,17,1,18,403,17,"20180117","2018011718"
2018,1,17,1,19,404,17,"20180117","2018011719"
2018,1,17,1,20,405,17,"20180117","2018011720"
2018,1,17,1,21,406,17,"20180117","2018011721"
2018,1,17,1,22,407,17,"20180117","2018011722"
2018,1,17,1,23,408,17,"20180117","2018011723"
2018,1,18,2,0,409,18,"20180118","2018011800"
2018,1,18,2,1,410,18,"20180118","2018011801"
2018,1,18,2,2,411,18,"20180118","2018011802"
2018,1,18,2,3,412,18,"20180118","2018011803"
2018,1,18,2,4,413,18,"20180118","2018011804"
2018,1,18,2,5,414,18,"20180118","2018011805"
2018,1,18,2,6,415,18,"20180118","2018011806"
2018,1,18,2,7,416,18,"20180118","2018011807"
2018,1,18,2,8,417,18,"20180118","2018011808"
2018,1,18,2,9,418,18,"20180118","2018011809"
2018,1,18,2,10,419,18,"20180118","2018011810"
2018,1,18,2,11,420,18,"20180118","2018011811"
2018,1,18,2,12,421,18,"20180118","2018011812"
2018,1,18,2,13,422,18,"20180118","2018011813"
2018,1,18,2,14,423,18,"20180118","2018011814"
2018,1,18,2,15,424,18,"20180118","2018011815"
2018,1,18,2,16,425,18,"20180118","2018011816"
2018,1,18,2,17,426,18,"20180118","2018011817"
2018,1,18,2,18,427,18,"20180118","2018011818"
2018,1,18,2,19,428,18,"20180118","2018011819"
2018,1,18,2,20,429,18,"20180118","2018011820"
2018,1,18,2,21,430,18,"20180118","2018011821"
2018,1,18,2,22,431,18,"20180118","2018011822"
2018,1,18,2,23,432,18,"20180118","2018011823"
2018,1,19,3,0,433,19,"20180119","2018011900"
2018,1,19,3,1,434,19,"20180119","2018011901"
2018,1,19,3,2,435,19,"20180119","2018011902"
2018,1,19,3,3,436,19,"20180119","2018011903"
2018,1,19,3,4,437,19,"20180119","2018011904"
2018,1,19,3,5,438,19,"20180119","2018011905"
2018,1,19,3,6,439,19,"20180119","2018011906"
2018,1,19,3,7,440,19,"20180119","2018011907"
2018,1,19,3,8,441,19,"20180119","2018011908"
2018,1,19,3,9,442,19,"20180119","2018011909"
2018,1,19,3,10,443,19,"20180119","2018011910"
2018,1,19,3,11,444,19,"20180119","2018011911"
2018,1,19,3,12,445,19,"20180119","2018011912"
2018,1,19,3,13,446,19,"20180119","2018011913"
2018,1,19,3,14,447,19,"20180119","2018011914"
2018,1,19,3,15,448,19,"20180119","2018011915"
2018,1,19,3,16,449,19,"20180119","2018011916"
2018,1,19,3,17,450,19,"20180119","2018011917"
2018,1,19,3,18,451,19,"20180119","2018011918"
2018,1,19,3,19,452,19,"20180119","2018011919"
2018,1,19,3,20,453,19,"20180119","2018011920"
2018,1,19,3,21,454,19,"20180119","2018011921"
2018,1,19,3,22,455,19,"20180119","2018011922"
2018,1,19,3,23,456,19,"20180119","2018011923"
2018,1,20,4,0,457,20,"20180120","2018012000"
2018,1,20,4,1,458,20,"20180120","2018012001"
2018,1,20,4,2,459,20,"20180120","2018012002"
2018,1,20,4,3,460,20,"20180120","2018012003"
2018,1,20,4,4,461,20,"20180120","2018012004"
2018,1,20,4,5,462,20,"20180120","2018012005"
2018,1,20,4,6,463,20,"20180120","2018012006"
2018,1,20,4,7,464,20,"20180120","2018012007"
2018,1,20,4,8,465,20,"20180120","2018012008"
2018,1,20,4,9,466,20,"20180120","2018012009"
2018,1,20,4,10,467,20,"20180120","2018012010"
2018,1,20,4,11,468,20,"20180120","2018012011"
2018,1,20,4,12,469,20,"20180120","2018012012"
2018,1,20,4,13,470,20,"20180120","2018012013"
2018,1,20,4,14,471,20,"20180120","2018012014"
2018,1,20,4,15,472,20,"20180120","2018012015"
2018,1,20,4,16,473,20,"20180120","2018012016"
2018,1,20,4,17,474,20,"20180120","2018012017"
2018,1,20,4,18,475,20,"20180120","2018012018"
2018,1,20,4,19,476,20,"20180120","2018012019"
2018,1,20,4,20,477,20,"20180120","2018012020"
2018,1,20,4,21,478,20,"20180120","2018012021"
2018,1,20,4,22,479,20,"20180120","2018012022"
2018,1,20,4,23,480,20,"20180120","2018012023"
2018,1,21,5,0,481,21,"20180121","2018012100"
2018,1,21,5,1,482,21,"20180121","2018012101"
2018,1,21,5,2,483,21,"20180121","2018012102"
2018,1,21,5,3,484,21,"20180121","2018012103"
2018,1,21,5,4,485,21,"20180121","2018012104"
2018,1,21,5,5,486,21,"20180121","2018012105"
2018,1,21,5,6,487,21,"20180121","2018012106"
2018,1,21,5,7,488,21,"20180121","2018012107"
2018,1,21,5,8,489,21,"20180121","2018012108"
2018,1,21,5,9,490,21,"20180121","2018012109"
2018,1,21,5,10,491,21,"20180121","2018012110"
2018,1,21,5,11,492,21,"20180121","2018012111"
2018,1,21,5,12,493,21,"20180121","2018012112"
2018,1,21,5,13,494,21,"20180121","2018012113"
2018,1,21,5,14,495,21,"20180121","2018012114"
2018,1,21,5,15,496,21,"20180121","2018012115"
2018,1,21,5,16,497,21,"20180121","2018012116"
2018,1,21,5,17,498,21,"20180121","2018012117"
2018,1,21,5,18,499,21,"20180121","2018012118"
2018,1,21,5,19,500,21,"20180121","2018012119"
2018,1,21,5,20,501,21,"20180121","2018012120"
2018,1,21,5,21,502,21,"20180121","2018012121"
2018,1,21,5,22,503,21,"20180121","2018012122"
2018,1,21,5,23,504,21,"20180121","2018012123"
2018,1,22,6,0,505,22,"20180122","2018012200"
2018,1,22,6,1,506,22,"20180122","2018012201"
2018,1,22,6,2,507,22,"20180122","2018012202"
2018,1,22,6,3,508,22,"20180122","2018012203"
2018,1,22,6,4,509,22,"20180122","2018012204"
2018,1,22,6,5,510,22,"20180122","2018012205"
2018,1,22,6,6,511,22,"20180122","2018012206"
2018,1,22,6,7,512,22,"20180122","2018012207"
2018,1,22,6,8,513,22,"20180122","2018012208"
2018,1,22,6,9,514,22,"20180122","2018012209"
2018,1,22,6,10,515,22,"20180122","2018012210"
2018,1,22,6,11,516,22,"20180122","2018012211"
2018,1,22,6,12,517,22,"20180122","2018012212"
2018,1,22,6,13,518,22,"20180122","2018012213"
2018,1,22,6,14,519,22,"20180122","2018012214"
2018,1,22,6,15,520,22,"20180122","2018012215"
2018,1,22,6,16,521,22,"20180122","2018012216"
2018,1,22,6,17,522,22,"20180122","2018012217"
2018,1,22,6,18,523,22,"20180122","2018012218"
2018,1,22,6,19,524,22,"20180122","2018012219"
2018,1,22,6,20,525,22,"20180122","2018012220"
2018,1,22,6,21,526,22,"20180122","2018012221"
2018,1,22,6,22,527,22,"20180122","2018012222"
2018,1,22,6,23,528,22,"20180122","2018012223"
2018,1,23,7,0,529,23,"20180123","2018012300"
2018,1,23,7,1,530,23,"20180123","2018012301"
2018,1,23,7,2,531,23,"20180123","2018012302"
2018,1,23,7,3,532,23,"20180123","2018012303"
2018,1,23,7,4,533,23,"20180123","2018012304"
2018,1,23,7,5,534,23,"20180123","2018012305"
2018,1,23,7,6,535,23,"20180123","2018012306"
2018,1,23,7,7,536,23,"20180123","2018012307"
2018,1,23,7,8,537,23,"20180123","2018012308"
